"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91"
7.82976354114106,28.7091329841839,61.768134602335,218.798392288553,238.807788004802,178.344613992657,69.1629112800793,53.0683973344005,18.2694482626625,16.9644876724723,30.4490804377708,63.5080820559219,34.798949071738,30.4490804377708,15.6595270822821,24.3592643502166,23.4892906234232,29.5791067109773,19.1394219894559,27.8391592573904,46.9785812468463,149.635481008474,452.386337932594,1056.14810432725,1712.9782680563,1779.09627129261,1587.70205139805,1069.19771022915,863.883910705897,1010.0394968072,735.997772867259,613.331477389383,665.52990099699,856.054147164756,1248.4122979486,1330.18982826719,1347.58930280306,1180.55434725871,980.460390096219,1112.69639656882,1310.18043255094,2092.28681293825,3079.70699284882,2679.51907852383,980.460390096219,268.821881579176,233.152958780645,238.372801141406,283.611434934665,339.289753449446,307.100725558088,341.899674629826,294.92109338298,347.119516990587,290.571224749013,234.892906234232,106.136794668801,101.786926034834,111.791623892958,118.751413707306,107.441755258991,190.524246167766,632.905886242236,1248.847284812,2113.16618238129,580.272475771232,552.6073112592,2065.75261427105,1403.26762131784,1033.09380056722,775.581577436361,508.499643310772,388.443269013276,286.656342978442,216.623457971569,195.744088528526,147.025559828093,147.46054669149,190.959233031162,247.07253840934,254.467315087084,321.890278913577,510.674577627756,720.773232648374,1093.99196144276,1447.6362813843,2210.16825291876,718.59829833139,1391.87096549684,912.167452542933,187.914324987385
8.44468921936332,30.9638604709988,64.3572434726087,227.96967230086,248.81779342579,185.820210026546,72.0619838883435,55.2928429835089,19.0352410271096,17.6755809537446,32.8404580753018,68.495812557058,37.5319520860592,32.8404580753018,16.8893784387266,26.2723664602414,25.33406765809,31.9021592731503,20.6425736473326,30.0255616688474,50.6681353161799,161.387393970055,487.91537711877,1139.0947458119,1847.51034143626,1918.82105039978,1712.39531392645,1153.16922784417,931.73071053642,1089.36490929787,793.800786620152,661.500655516793,717.798583645882,923.286021317056,1346.45878108737,1434.65886848961,1453.42484453264,1273.27147451956,1057.46275002472,1200.08416795174,1413.07799604013,2256.60861917431,3321.57775961624,2889.96031062656,1057.46275002472,289.934329864807,251.464078976597,257.093871789506,305.885409501382,365.936532839077,331.219477159472,368.751429245532,318.083293929352,374.381222058441,313.391799918594,253.3406765809,112.611171617561,107.995959666022,118.610947154563,125.995286277026,113.995735203023,202.146283477426,671.513338948983,1325.02735128696,2242.06996605784,580.272475771232,552.6073112592,2191.76415578606,1488.86737556661,1096.11283849061,822.892290959475,539.518277134956,412.138427272468,304.142467606446,229.837555186662,207.684537819273,155.994163962032,156.455685157186,202.60780467258,262.144038847438,269.989899165055,341.525684413916,541.825883110726,764.740620370079,1160.72580581216,1535.94253747231,2344.98919257717,718.59829833139,1391.87096549684,967.809946237812,199.377156306502
8.40002403136925,30.8000881150206,63.7643463272359,225.869480299998,246.525536152483,184.108323902583,71.3981060988064,54.7834524783295,18.8598770827036,17.5127430053676,32.6667601219915,68.1335282544395,37.3334401394189,32.6667601219915,16.8000480627385,26.1334080975932,25.2000720941078,31.7334241185061,20.5333920766804,29.8667521115351,50.4001441882155,160.533792599501,485.334721812446,1133.06990823136,1837.7385908629,1908.67212712779,1703.33820636099,1147.06994828365,926.802651461074,1083.60310004663,789.60225894871,658.001882457258,714.002042666387,918.402627429705,1339.33716500165,1427.07074932929,1445.737469399,1266.53695672979,1051.86967592813,1193.73674845792,1405.60402124912,2244.67308838256,3304.00945233857,2874.67489073526,1051.86967592813,288.400825077011,250.134048934107,255.734064955019,304.267537136264,364.001041359334,329.467609230372,366.801049369791,316.400905181575,372.401065390704,311.734225164148,252.000720941078,114.536133371666,109.842029544958,120.638468346386,128.149034469118,115.944364519678,205.601747609793,682.992106785958,1347.67720864776,2280.39563901456,580.272475771232,552.6073112592,2229.22990730345,1514.31789449588,1114.84965884306,836.958712301967,548.74073734212,419.18347172499,309.341442180032,233.766370570039,211.234672201843,158.660709342717,159.130119725388,206.071157992464,266.625097356992,274.605073862395,347.363683176363,551.087789255474,777.813004085451,1180.56711241696,1562.19775352829,2385.07415435014,718.59829833139,1391.87096549684,984.353572460586,202.785285313769
8.21692954622202,30.1287416694807,60.6635558685901,214.885694379583,234.537268815887,175.155337367056,67.9260942472241,52.1193930701971,17.9427418766252,16.6611174568663,31.9547260130856,66.6484285415786,36.5196868720979,31.9547260130856,16.433859092444,25.5637808104685,24.6507886386661,31.0417338412832,20.0858277796538,29.2157494976783,49.3015772773321,157.034653550021,474.755929337272,1108.37249656817,1797.68158627902,1867.068991336,1666.21071353947,1122.06737914521,906.60122659983,1059.98391146264,772.39137734487,643.659481120725,698.439011428872,898.384297053608,1310.14376653651,1395.96503068594,1414.22487412199,1238.93037713592,1028.94217762136,1167.71698773533,1374.96621073448,2195.74617318488,3231.99228818066,2812.01588915154,1028.94217762136,282.114581086956,244.681902043056,250.15985507387,297.635448007598,356.066947002954,322.286236646264,358.805923518362,309.50434624103,364.283876549176,304.939385382017,246.507886386661,112.942000095288,108.313229599579,118.959401739709,126.365434532843,114.330631244,202.740147712033,673.486107125589,1328.92000931792,2248.6567068152,580.272475771232,552.6073112592,2198.20310841198,1493.24136191557,1099.33299273077,825.309779384829,541.103270948326,413.349205266771,305.035975667191,230.512770686284,208.294672306883,156.452442754948,156.915319804519,203.203024761604,262.914164156244,270.783073998948,342.52901668243,543.41765619618,766.987271138902,1164.13577967069,1540.4548209718,2351.8782888695,718.59829833139,1391.87096549684,970.653172950076,199.962885414608
7.64037690282458,28.0147153103568,59.1536691439791,209.537292812827,228.699749014398,170.795805274869,66.2354464358639,50.822166447644,17.4961556623037,16.2464302578534,29.7125768443178,61.9719459895771,33.9572306792203,29.7125768443178,15.2807538056492,23.7700614754542,22.9211307084737,28.8636460773373,18.6764768735712,27.1657845433763,45.8422614169475,146.016091920647,441.443998829864,1030.60195111434,1671.54468018462,1736.06341847514,1549.29864973943,1043.33591261905,842.988251611645,985.60862046437,718.19542886551,598.496190721259,649.432036740089,835.34787470882,1218.21565061703,1298.0151427132,1314.99375805281,1151.99905079255,956.744974387033,1085.78245096807,1278.48973507265,2041.67849458812,3005.214915111,2614.70676229997,956.744974387033,262.319606996977,227.513445550776,232.607030152659,276.751430035646,331.082999122398,299.672560744119,333.62979142334,287.787530006392,338.723376025223,283.54287617149,229.211307084737,110.874491054315,106.330454535695,116.78173852852,124.052196958311,112.237702009901,199.028799515532,661.15731345913,1304.59288449564,2207.49294074533,580.272475771232,552.6073112592,2157.96294269238,1465.90618090664,1079.20867317212,810.201711269849,531.197869026614,405.782461112717,299.452006577022,226.293018627249,204.481643337875,153.588434329338,154.042837981199,199.483203167394,258.101274257585,265.826136339238,336.25870237784,533.469887285924,752.946851135243,1142.82518443279,1512.25535339655,2308.82495511054,718.59829833139,1391.87096549684,952.884457954499,196.30237760436
7.47496911933529,27.4082201042294,58.4058497878068,206.888327065259,225.808531926098,168.636608542259,65.3980994102907,50.1796737613552,17.2749696555485,16.0410432515807,29.0693243529706,60.6303050790529,33.2220849748235,29.0693243529706,14.9499382386706,23.2554594823765,22.4249073580059,28.2387722286,18.2721467361529,26.5776679798588,44.8498147160118,142.854965391741,431.887104672706,1008.29027898589,1635.35713288569,1698.47909433785,1515.75762697632,1020.74856085145,824.738259499994,964.271016394253,702.647097217518,585.539247681265,635.3723751435,817.263290380659,1191.84229847179,1269.91419816263,1286.52524065004,1127.05923277089,936.032244165653,1062.27616706998,1250.81149930211,1997.47785911126,2940.15452027188,2558.10054306141,936.032244165653,256.640606430512,222.587969331318,227.571282077541,270.759992544812,323.915328504529,293.184899902818,326.406984877641,281.557170161629,331.390297623865,277.404409539776,224.249073580059,109.132464814243,104.65982281366,114.946899415002,122.103126615936,110.474257414418,195.901719625568,650.769411084934,1284.09551836759,2172.80948388358,580.272475771232,552.6073112592,2124.05768607722,1442.87430938831,1062.25247513864,797.472068704081,522.851849868239,399.406930652128,294.747107838469,222.73757162907,201.268890026268,151.17529961973,151.622563819789,196.348983825626,254.046065633156,261.649557034149,330.975508043197,525.088170868531,741.116779496726,1124.86946314681,1488.49525779427,2272.5494004966,718.59829833139,1391.87096549684,937.91302752241,193.218134425218
7.43553405463907,27.2636248670099,60.2223040244717,213.322668481051,232.831302179119,173.881300352348,67.4320164781056,51.7402893731377,17.8122307678015,16.5399285701014,28.9159657680408,60.310442887628,33.0468180206181,28.9159657680408,14.8710681092781,23.1327726144327,22.3066021639172,28.0897953175254,18.1757499113399,26.4374544164945,44.6132043278344,142.101317488658,429.608634268035,1002.97092692576,1626.72961706492,1689.5185713041,1507.7610721907,1015.36348368349,820.387257361844,959.18389304844,698.940201136072,582.450167613394,632.020394644321,812.951723307205,1185.55459648967,1263.21461883813,1279.73802784844,1121.11330134947,931.094097730914,1056.67200620926,1244.21269847627,1986.93993348966,2924.6433948247,2544.60498758759,931.094097730914,255.286669209275,221.413680738141,226.370703441234,269.331566868037,322.206475701026,291.638169031955,324.684987052573,280.071782724738,329.642009755665,275.940930472161,223.066021639172,111.222103327769,106.6638204045,117.147871128019,124.44112380525,112.58958820475,199.652792039193,663.230165335674,1308.6830272706,2214.4138441242,580.272475771232,552.6073112592,2164.72856026056,1470.50207104666,1082.59219427644,812.741845218905,532.863273730174,407.054665047943,300.390844643443,227.002489578808,205.122731547116,154.0699628065,154.525791098827,200.10862033152,258.910470041693,266.659551011251,337.312936321924,535.142415191809,755.307480385713,1146.40815520221,1516.996556864,2316.0635533131,718.59829833139,1391.87096549684,955.871929009559,196.917822285231
7.38544689715193,27.0799719562238,59.7928907091956,211.801577652996,231.171105629214,172.641445005424,66.9511945264937,51.371356806492,17.6852211956776,16.421991110272,28.7211823778131,59.9041803880101,32.8242084317864,28.7211823778131,14.7708937943039,22.9769459022505,22.1563406914558,27.9005771670184,18.0533146374825,26.2593667454291,44.3126813829116,141.144096256681,426.714709613223,996.214725904716,1615.77166005468,1678.13765607508,1497.60450970025,1008.52380406664,814.860974319097,952.722649732599,694.232008332282,578.526673610235,627.762986257914,807.475527421945,1177.56847749034,1254.70536730503,1271.11747152093,1113.56127104835,924.822072565581,1049.55406460637,1235.83144745676,1973.55553196116,2904.94244621309,2527.46404924755,924.822072565581,253.56701013555,219.922196492969,224.845827757737,267.517298719059,320.036032209917,289.673639410515,322.497847842301,278.18516645939,327.421479107069,274.082140405416,221.563406914558,109.494230181017,105.006761730975,115.327939166071,122.507888686137,110.840470716029,196.551118111825,652.926659481063,1288.35219200696,2180.01217303024,580.272475771232,552.6073112592,2131.09876692479,1447.65732198344,1065.7737568849,800.115624642429,524.585061809871,400.730932588721,295.724170857746,223.475928812075,201.936080251875,151.676433611408,152.125180456412,196.999864956829,254.888207962367,262.516904327437,332.072665303083,526.828796034892,743.573522171904,1128.59831518548,1493.42950017387,2280.08271946617,718.59829833139,1391.87096549684,941.022133973737,193.8586370418
8.00070478530627,29.335917546123,60.5777718194681,214.581825529524,234.205610766817,174.907651028042,67.8300402767284,52.0456912815149,17.9173691297018,16.6375570490089,31.1138519428577,64.8946054808175,35.5586879346945,31.1138519428577,16.0014095706125,24.8910815542862,24.0021143559188,30.2248847444903,19.557278364082,28.4469503477556,48.0042287118376,152.902358119186,462.262943151029,1079.20617881798,1750.37641358534,1817.93792066126,1622.36513702044,1092.54068679349,882.744427978791,1032.09091730451,752.066249818789,626.721874848991,680.059906751033,874.743723193485,1275.66792965717,1359.2308463037,1377.01019027105,1206.32848818451,1001.86603256002,1136.98904671186,1338.78460074125,2137.96611207351,3146.94388222046,2738.01897097148,1001.86603256002,274.690864295515,238.243209162453,243.577012352657,289.80330666776,346.697207363272,313.805421023679,349.364108958374,301.359880246536,354.697912148578,296.915044254699,240.021143559188,108.795373679763,104.336546889609,114.591848506964,121.72597137121,110.133021716809,195.296613408755,648.759297967439,1280.12917145328,2166.09805465692,580.272475771232,552.6073112592,2117.49684264424,1438.41752250375,1058.97136266163,795.008816684498,521.236851769029,398.173232360772,293.836685471163,222.04957414968,200.64720555694,150.708345507213,151.154228186228,195.74249608777,253.26136168076,260.841367224022,329.953182471413,523.466265164106,738.827599128555,1121.39493772379,1483.89755576333,2265.52989207736,718.59829833139,1391.87096549684,935.01597789534,192.621317334662
8.20841025553136,30.0975042702816,62.6159007594133,221.801394943556,242.085419133225,180.792389516616,70.1121705686389,53.7967598073833,18.5201959992631,17.1973248564586,31.9215954381775,66.5793276281988,36.4818233579171,31.9215954381775,16.4168205110627,25.537276350542,24.6252307665941,31.0095498542296,20.0650028468544,29.1854586863337,49.2504615331881,156.871840439044,474.263703652923,1107.22333891279,1795.81775479347,1865.13321917351,1664.48319070497,1120.904022672,905.661264860293,1058.88492296355,771.590564019947,642.99213668329,697.714871720165,897.452854604762,1308.78541296528,1394.51769785638,1412.75860953534,1237.64585741734,1027.87537310932,1166.5063018694,1373.54064942558,2193.46962939477,3228.64136717567,2809.10039855962,1027.87537310932,281.82208543991,244.428216498045,249.900490001732,297.326860367025,355.697777739692,321.952091133619,358.433914491536,309.183452958348,363.906187995223,304.623225038608,246.252307665941,109.293682328796,104.814433053026,115.116706387298,122.28350522853,110.637457111527,196.191118278741,651.730769624584,1285.99246707366,2176.01929816923,580.272475771232,552.6073112592,2127.19548106333,1445.00581636351,1063.82170299546,798.650145869851,523.624240337553,399.996960326291,295.182527273265,223.066613933363,201.566217409665,151.398625521037,151.846550448615,196.639043206318,254.421358863755,262.036082632565,331.464446407005,525.863864975438,742.211604995145,1126.53119285624,1490.69415897637,2275.90655701891,718.59829833139,1391.87096549684,939.29857312904,193.503568713279
